'show_id','type','title','director','cast','country','date_added','release_year','rating','duration','listed_in','description'
('s4660','Movie','Only','Takashi Doscher',"'Freida Pinto, Leslie Odom Jr., Chandler Riggs, Jayson Warner Smith, Joshua Mikel, Mark Ashworth, Tia Hendricks, Richard Hempton, Noor Naghmi, Maggie Parto'",'United States',44017,2019,'TV-MA','97 min',"'Dramas, Independent Movies, Romantic Movies'",'A couple must endure a self-imposed quarantine and elude authorities after a mysterious virus proves lethal to the world’s female population.')
('s4677','Movie','Oprah Presents When They See Us Now','Mark Ritchie',"'Oprah Winfrey, Ava DuVernay'",'United States',43629,2019,'TV-PG','61 min','Documentaries',"'Oprah Winfrey talks with the exonerated men once known as the Central Park Five, plus the cast and producers who tell their story in ""When They See Us.""')"
('s4678','TV Show','Orange Is the New Black',,###############################################################################################################################################################################################################################################################,'United States',43672,2019,'TV-MA','7 Seasons',"'TV Comedies, TV Dramas'","'A privileged New Yorker ends up in a women's prison when a past crime catches up with her in this Emmy-winning series from the creator of ""Weeds.""')"
('s4687','TV Show','Osmosis',,"'Agathe Bonitzer, Hugo Becker, Gaël Kamilindi, Manoël Dupont, Stéphane Pitti, Luna Silva, Yuming Hey, Suzanne Rault-Balet, Philypa Phoenix, Lena Lapres, Waly Dia, Aurélia Petit, Lionel Lingelser, Fabien Ducommun'",'France',43553,2019,'TV-MA','1 Season',"'International TV Shows, TV Dramas, TV Mysteries'","'In near-future Paris, two brilliant siblings unveil a high-tech implant designed to pair up soul mates. But the beta test yields unwelcome surprises.')"
('s4689','Movie','Otherhood',,,"'United Kingdom, United States'",43679,2019,'R','101 min','Comedies',"'Feeling forgotten on Mother's Day, three best friends leave the suburbs and drive to New York City to surprise their adult sons.')"
('s4691','Movie','Oththa Seruppu Size 7','Parthiban','Parthiban','India',43773,2019,'TV-MA','103 min',"'Dramas, International Movies, Thrillers'","'Taken into custody, a murder suspect's theatrical explanations of his peculiar modus operandi unearth truths far beyond the crime he’s accused of.')"
('s4693','Movie','Our Godfather',"'Mark Franchetti, Andrew Meier'",'Tommaso Buscetta','United Kingdom',43718,2019,'TV-MA','93 min',"'Documentaries, International Movies'","'In 1986, Tommaso Buscetta became the first top-level Mafia boss ever to testify against the mob. It cost him and his family everything.')"
('s4697','TV Show','Our Planet',,'David Attenborough',"'United States, United Kingdom'",43560,2019,'TV-PG','1 Season',"'Docuseries, Science & Nature TV'",'Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.')
('s4698','Movie','Our Planet - Behind The Scenes',,'David Attenborough','United Kingdom',43697,2019,'TV-G','63 min','Documentaries','Years spent recording footage of creatures from every corner of the globe is bound to produce a bit of drama. Here's a behind-the-scenes look.')
('s4731','Movie','Pachamama','Juan Antin',"'Adam Moussamih, Charli Birdgenau, Vlastra Vrana, Sonja Ball, Alexandre Harough'","'France, Luxembourg, Canada'",43623,2019,'PG','71 min','Children & Family Movies',"'When a sacred statue is taken from his Andean village, a spirited boy who dreams of becoming a shaman goes on a brave mission to get it back.')"
('s4736','Movie','Paddleton','Alex Lehmann',"'Mark Duplass, Ray Romano'",'United States',43518,2019,'TV-MA','89 min',"'Comedies, Dramas, Independent Movies'","'After he's diagnosed with terminal cancer, middle-aged Michael asks his neighbor friend Andy to help him end his life before the disease does.')"
('s4738','Movie','Paharganj','Rakesh Ranjan Kumar',"'Lorena Franco, Bijesh Jayarajan, Neet Chowdhary, Rajeev Gaursingh, Karran Jeet, Rajesh Sharma, Gautam Kurup, Poonam Mathur, Salman Khan, Manish Devkush'",'India',43921,2019,'TV-MA','107 min',"'Dramas, Independent Movies, International Movies'","'In the underbelly of a Delhi neighborhood, a woman’s search for her missing lover collides with drugs, death and a coach grappling with his demons.')"
('s4746','TV Show','Palazuelos mi rey',,'Roberto Palazuelos',,43874,2019,'TV-14','1 Season',"'International TV Shows, Reality TV, Spanish-Language TV Shows'","'This reality series follows entrepreneur and soap opera star Roberto Palazuelos as he builds his hotel empire and juggles riches, women and drama.')"
('s4755','Movie','Panipat - The Great Betrayal','Ashutosh Gowariker',"'Sanjay Dutt, Arjun Kapoor, Kriti Sanon, Zeenat Aman, Mohnish Bahl, Padmini Kolhapure, Kunal Kapoor, Suhasini Mulay'",'India',43875,2019,'TV-14','171 min',"'Dramas, International Movies, Romantic Movies'","'In 18th-century India, a Maratha commander leads his army in preparation for a fierce battle against Afghan invaders in this film based on real events.')"
('s4762','Movie','Paradise Beach','Xavier Durringer',"'Sami Bouajila, Tewfik Jallab, Mélanie Doutey, Hugo Becker, Kool Shen, Hubert Koundé, Seth Gueko, Sonia Couling, Chalad Na Songkhla, Flore Bonaventura, Nessbeal, Dorian N'Goumou dit Dosseh, Hache-P'",'France',43777,2019,'TV-MA','94 min',"'Action & Adventure, Dramas, International Movies'","'Mehdi gets out of prison, planning to settle old scores. But first, he must reconnect with his gang, now living in an idyllic beach resort in Thailand.')"
('s4773','Movie','Parchís: the Documentary','Daniel Arasanz',,'Spain',43657,2019,'TV-14','106 min',"'Documentaries, International Movies, Music & Musicals'","'The spotlight's on Parchís, a record company-created Spanish boy/girl band that had unprecedented success with Top 10 songs and hit films in the '80s.')"
('s4778','Movie','Paris Is Us','Elisabeth Vogler',"'Noémie Schmidt, Grégoire Isvarine, Marie Mottet, Lou Castel, Mathias Minne, Margaux Bonin, Julia Kouakou, Alexandre Schreiber, Schemci Lauth, Theo Tagand, Clément Olivieri, Doria Achour'",'France',43518,2019,'TV-MA','84 min',"'Dramas, Independent Movies, International Movies'","'Amid a turbulent romance and rising tensions in Paris, a young woman finds herself caught in a dizzying spiral of dreams, memories and what-ifs.')"
('s4779','Movie','Park Na-rae: Glamour Warning','Kim Joo-hyung','Park Na-rae','South Korea',43754,2019,'TV-MA','63 min','Stand-Up Comedy',"'Korea’s beloved comedian and favorite big sister figure talks sex, relationships and celebrity life. And she’s sassier and dirtier than ever before.')"
('s4792','Movie','Patria','Matías Gueilburt','Paco Ignacio Taibo II','Mexico',43483,2019,'TV-MA','90 min',"'Documentaries, International Movies'","'Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country.')"
('s4793','Movie','PATRICK (2019)','Mandie Fletcher',"'Beattie Edmondson, Ed Skrein, Tom Bennett, Jennifer Saunders'",'United Kingdom',43601,2019,'TV-PG','94 min','Comedies',"'When a schoolteacher inherits an adorable pug, she has to find a way to take care of it while dealing with her flatlining love life.')"
('s4807','TV Show','Peaky Blinders',,###############################################################################################################################################################################################################################################################,'United Kingdom',43742,2019,'TV-MA','5 Seasons',"'British TV Shows, Crime TV Shows, International TV Shows'","'A notorious gang in 1919 Birmingham, England, is led by the fierce Tommy Shelby, a crime boss set on moving up in the world no matter the cost.')"
('s4815','Movie','Pegasus','Han Han',"'Shen Teng, Yin Zheng, Johnny Huang, Zhang Benyu, Yin Fang, Tian Yu, Wei Xiang'",'China',43616,2019,'TV-MA','98 min',"'Comedies, Dramas, International Movies'","'After a five-year suspension, a once-legendary race car driver decides to get back in the game against a new generation of opponents.')"
('s4818','Movie','Penalty','Shubham Singh',"'Lukram Smil, Manjot Singh, Shashank Arora, Kay Kay Menon, Aakash Dabhade, Srishti Jain, Bijou Thaangjam, Mohit Nain, Ashwin Kaushal'",'India',44017,2019,'TV-14','125 min',"'Dramas, Independent Movies, International Movies'","'At a Lucknow college, an aspiring football player’s dream of playing nationally is threatened when he faces discrimination for his Manipuri background.')"
('s4833','TV Show','Persona',"'Lee Kyoungmi, Yim Pilsung, Jeon Go-woon, Kim Jong-kwan'","'Lee Ji-eun (IU), Bae Doona, Park Hae Soo, Kim Tae-hun, Shim Dal-gi, Lee Sung-wook, Jung Jun Won'",'South Korea',43566,2019,'TV-MA','1 Season',"'International TV Shows, Korean TV Shows, TV Dramas'",'An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.')
('s4839','Movie','Petta','Karthik Subbaraj',"'Rajnikanth, Vijay Sethupathi, M. Sasikumar, Nawazuddin Siddiqui, Trisha Krishnan, Simran'",'India',43560,2019,'TV-14','170 min',"'Action & Adventure, Comedies, Dramas'","'An affable, newly appointed college warden proves to be no ordinary man when an old enemy resurfaces and exposes his complicated, violent past.')"
('s4840','Movie','Petta (Telugu Version)','Karthik Subbaraj',"'Rajnikanth, Vijay Sethupathi, M. Sasikumar, Nawazuddin Siddiqui, Trisha Krishnan, Simran'",,43562,2019,'TV-14','170 min',"'Action & Adventure, Comedies, Dramas'","'An affable, newly appointed college warden proves to be no ordinary man when an old enemy resurfaces and exposes his complicated, violent past.')"
('s4859','TV Show','PILI Fantasy: War of Dragons',,"'Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia'",,43658,2019,'TV-14','1 Season',"'International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy'","'As turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces, who will emerge as the new warrior legend?')"
('s4864','Movie','Pinkfong & Baby Shark's Space Adventure','Byeon Hee-sun',"'Jo Kyoung-i, Kim Seo-yeong, Kim Eun-ah, Jeong Jae-heon'",,44211,2019,'TV-Y','65 min','Children & Family Movies',"'Joined by new friends from other planets, Pinkfong and Baby Shark explore outer space and search for missing star pieces to return home.')"
('s4865','TV Show','Pinky Malinky',,"'Lucas Grabeel, Nathan Kress, Diamond White, Danny Jacobs, Retta, Colleen Smith, Vargus Mason, Lauren Tom, Robbie Daymond, Grey Griffin'",'United States',43663,2019,'TV-Y7','3 Seasons',"'Kids' TV, TV Comedies'","'Pinky Malinky sees the bright side of everything, including being born a hot dog. With his BFFs in tow, this little wiener takes a bite out of life.')"
('s4885','TV Show','Playing with Fire',,"'Jason Day, Margarita Rosa de Francisco, Carlos Ponce, Gaby Espino, Laura Perico, Alejandro Aguilar, Tony Plana, Marcelo Serrado, Leticia Huijara, Germán Quintero, Luis Alberti, Ricardo Vesga, Yuri Vargas, Álvaro Rodríguez, Juan David Restrepo'",'United States',43852,2019,'TV-MA','1 Season',"'International TV Shows, Romantic TV Shows, Spanish-Language TV Shows'",'Three prosperous women – including a mother and her daughter – fall for a seductive man in Colombia's Coffee Triangle.')
('s4895','Movie','Point Blank','Joe Lynch',"'Frank Grillo, Anthony Mackie, Marcia Gay Harden, Teyonah Parris, Boris McGiver, Christian Cooke, Markice Moore'","'France, United States'",43658,2019,'TV-MA','87 min','Action & Adventure',"'To save his pregnant wife, an emergency room nurse unwillingly partners with an injured murder suspect in a race against time and renegade cops.')"
('s4899','TV Show','Pokémon the Series',,"'Sarah Natochenny, Laurie Hymes, Jessica Paquet, Rosie Reyes, Alyson Leigh Rosenfeld, Marc Swint, Rodger Parsons'",,43922,2019,'TV-Y7','3 Seasons',"'Anime Series, Kids' TV'","'Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull.')"
('s4901','Movie','Pokémon: Mewtwo Strikes Back - Evolution',"'Kunihiko Yuyama, Motonori Sakakibara'","'Sarah Natochenny, Dan Green, Bill Rogers, Michele Knotz, Alyson Leigh Rosenfeld, Rodger Parsons'",'Japan',43888,2019,'TV-Y7','98 min',"'Anime Features, Children & Family Movies'","'After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.')"
('s4902','Movie','Polar',,,"'United States, Germany'",43490,2019,'TV-MA','119 min',"'Action & Adventure, International Movies'","'An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out.')"
('s4903','Movie','Polaroid','Lars Klevberg',"'Kathryn Prescott, Mitch Pileggi, Grace Zabriskie, Tyler Young, Samantha Logan, Javier Botet, Katie Stevens, Madelaine Petsch, Priscilla Quintana, Davi Santos, Keenan Tracey'","'United States, Norway, Canada'",43870,2019,'PG-13','88 min','Horror Movies','A teen's discovery of a vintage Polaroid camera develops into a darker tale when she finds that whoever takes their photo with it dies soon afterward.')
('s4915','TV Show','Pose',,"'Mj Rodriguez, Billy Porter, Evan Peters, Kate Mara, James Van Der Beek, Dominique Jackson, Angelica Ross, Hailie Sahar, Ryan Jamaal Swain, Indya Moore, Dyllon Burnside'",'United States',43993,2019,'TV-MA','2 Seasons','TV Dramas',"'In 1987 New York, LGBTQ ball fixture Blanca starts her own house, soon becoming mother to a gifted dancer and a sex worker in love with a yuppie client.')"
('s4919','TV Show','Possessed',,"'Song Sae-byeok, Go Joon-hee, Youn Jung-hoon, Jo Han-sun, Lee Won-jong, Park Gene-woo, Kwon Hyuk-hyun, Park Sang-min'",'South Korea',43559,2019,'TV-MA','1 Season',"'Crime TV Shows, International TV Shows, Korean TV Shows'",'A reluctant clairvoyant joins forces with a brusque police detective hiding a soft heart to help him solve criminal cases using her psychic abilities.')
('s4959','Movie','Pranaam','Sanjiv Jaiswal',"'Rajeev Khandelwal, Samiksha Singh, S.M. Zaheer, Vikram Gokhale, Meenakshi Sethi, Atul Kulkarni, Abhimanyu Singh, Aniruddha Dave'",'India',43794,2019,'TV-14','117 min',"'Action & Adventure, Dramas, International Movies'","'Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin.')"
('s4960','TV Show','Prank Encounters',,'Gaten Matarazzo','United States',43763,2019,'TV-MA','1 Season',"'Reality TV, TV Comedies, TV Horror'",'Monstrous frights meet hilarious reveals on this hidden-camera prank show as real people become the stars of their own full-blown horror movie.')
('s4974','TV Show','Prince of Peoria',,"'Gavin Lewis, Theodore Barnes, Shelby Simmons, Cynthia Kaye McWilliams'",'United States',43605,2019,'TV-G','2 Seasons',"'Kids' TV, TV Comedies'",'A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.')
('s4991','Movie','Prosecuting Evil: The Extraordinary World of Ben Ferencz','Barry Avrich','Ben Ferencz','Canada',43617,2019,'TV-MA','83 min','Documentaries',"'A gripping profile of Ben Ferencz, the last surviving lead prosecutor at the Nuremberg trials whose lifelong desire for justice altered the rule of law.')"
